taxonKey,genus,species,decimalLatitude,decimalLongitude,country,coordinateUncertaintyInMeters,year,month,day
7294715,Cordia,Cordia superba,-9.665833,-35.735278,Brazil,,2003.0,12.0,1.0
7294715,Cordia,Cordia superba,-9.954722,-36.544444,Brazil,,2003.0,12.0,1.0
7294715,Cordia,Cordia superba,-10.596575,-36.912717,Brazil,,2003.0,12.0,1.0
7294715,Cordia,Cordia superba,-12.25,-38.966667,Brazil,,2003.0,12.0,2.0
7294715,Cordia,Cordia superba,-12.25,-38.966667,Brazil,,2003.0,12.0,2.0
7294715,Cordia,Cordia superba,-10.116111,-36.231389,Brazil,,2003.0,12.0,1.0
7294715,Cordia,Cordia superba,-22.866667,-48.433333,Brazil,,2003.0,12.0,16.0
7294715,Cordia,Cordia superba,-9.456025,-35.634197,Brazil,,2003.0,,
7294715,Cordia,Cordia superba,-9.985617,-36.796489,Brazil,,2003.0,,
7294715,Cordia,Cordia superba,-9.985617,-36.796489,Brazil,,2003.0,,
7294715,Cordia,Cordia superba,-10.214722,-37.105278,Brazil,,2002.0,2.0,9.0
7294715,Cordia,Cordia superba,-10.287778,-36.582222,Brazil,,2002.0,2.0,12.0
7294715,Cordia,Cordia superba,-10.218678,-37.105975,Brazil,,2002.0,2.0,9.0
7294715,Cordia,Cordia superba,-10.488519,-36.972886,Brazil,,2002.0,2.0,12.0
7294715,Cordia,Cordia superba,-41.65,-135.833056,Brazil,,2002.0,3.0,10.0
7294715,Cordia,Cordia superba,-22.9,-47.06,Brazil,,2002.0,4.0,24.0
7294715,Cordia,Cordia superba,-7.838889,-35.002778,Brazil,,2002.0,4.0,12.0
7294715,Cordia,Cordia superba,-22.4082398,-49.7006539,Brazil,,2002.0,5.0,25.0
7294715,Cordia,Cordia superba,-25.0753787,-47.9319128,Brazil,,2002.0,8.0,3.0
7294715,Cordia,Cordia superba,-6.80472,-35.08417,Brazil,,2002.0,8.0,22.0
7294715,Cordia,Cordia superba,-7.838889,-35.002778,Brazil,,2002.0,9.0,12.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,2002.0,10.0,1.0
7294715,Cordia,Cordia superba,-11.59,-40.05,Brazil,,2002.0,10.0,1.0
7294715,Cordia,Cordia superba,-11.983333,-40.833333,Brazil,,2002.0,10.0,1.0
7294715,Cordia,Cordia superba,-11.983333,-40.083333,Brazil,,2002.0,10.0,1.0
7294715,Cordia,Cordia superba,-11.983333,-40.833333,Brazil,,2002.0,10.0,1.0
7294715,Cordia,Cordia superba,-23.33,-46.43,Brazil,,2002.0,11.0,8.0
7294715,Cordia,Cordia superba,-6.72028,-35.18194,Brazil,,2002.0,11.0,27.0
7294715,Cordia,Cordia superba,-10.060111,-36.286583,Brazil,,2002.0,11.0,4.0
7294715,Cordia,Cordia superba,-23.55,-46.716667,Brazil,,2002.0,11.0,8.0
7294715,Cordia,Cordia superba,-7.838889,-35.002778,Brazil,,2002.0,12.0,12.0
7294715,Cordia,Cordia superba,-12.833333,-39.466667,Brazil,,2001.0,2.0,14.0
7294715,Cordia,Cordia superba,-13.935833,-46.480278,Brazil,,2001.0,3.0,5.0
7294715,Cordia,Cordia superba,-7.408611,-35.275,Brazil,,2001.0,3.0,2.0
7294715,Cordia,Cordia superba,-15.153611,-39.6575,Brazil,,2001.0,3.0,19.0
7294715,Cordia,Cordia superba,-7.690864,-35.463581,Brazil,,2001.0,3.0,2.0
7294715,Cordia,Cordia superba,-12.541111,-38.380833,Brazil,,2001.0,3.0,25.0
7294715,Cordia,Cordia superba,-13.806111,-46.528333,Brazil,,2001.0,3.0,5.0
7294715,Cordia,Cordia superba,-21.240639,-47.750461,Brazil,,2001.0,4.0,18.0
7294715,Cordia,Cordia superba,-14.709167,-39.185278,Brazil,,2001.0,4.0,10.0
7294715,Cordia,Cordia superba,-14.709167,-39.185278,Brazil,,2001.0,4.0,10.0
7294715,Cordia,Cordia superba,-12.983333,-40.9725,Brazil,,2001.0,4.0,13.0
7294715,Cordia,Cordia superba,-12.7925,-40.808056,Brazil,,2001.0,4.0,28.0
7294715,Cordia,Cordia superba,-14.7,-39.183333,Brazil,,2001.0,4.0,9.0
7294715,Cordia,Cordia superba,-14.7,-39.183333,Brazil,,2001.0,4.0,10.0
7294715,Cordia,Cordia superba,-13.099722,-40.146667,Brazil,,2001.0,5.0,14.0
7294715,Cordia,Cordia superba,-13.099722,-40.146667,Brazil,,2001.0,5.0,14.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,2001.0,6.0,4.0
7294715,Cordia,Cordia superba,-22.4174668,-49.6952169,Brazil,,2001.0,6.0,1.0
7294715,Cordia,Cordia superba,-12.2825,-41.297222,Brazil,,2001.0,6.0,4.0
7294715,Cordia,Cordia superba,-12.344444,-41.159167,Brazil,,2001.0,6.0,3.0
7294715,Cordia,Cordia superba,-12.2825,-41.284722,Brazil,,2001.0,6.0,4.0
7294715,Cordia,Cordia superba,-13.1488258,-55.4633258,Brazil,,2001.0,8.0,3.0
7294715,Cordia,Cordia superba,-83.7663208,-92.533798,Brazil,,2001.0,8.0,3.0
7294715,Cordia,Cordia superba,0.08673,6.1382637,Brazil,,2001.0,8.0,3.0
7294715,Cordia,Cordia superba,-23.33,-46.43,Brazil,,2001.0,8.0,15.0
7294715,Cordia,Cordia superba,-22.870251,-47.077171,Brazil,,2001.0,8.0,17.0
7294715,Cordia,Cordia superba,-22.863721,-47.086761,Brazil,,2001.0,8.0,10.0
7294715,Cordia,Cordia superba,-23.55,-46.716667,Brazil,,2001.0,8.0,15.0
7294715,Cordia,Cordia superba,-9.7625,-37.2725,Brazil,,2001.0,10.0,26.0
7294715,Cordia,Cordia superba,-10.273733,-37.457153,Brazil,,2001.0,10.0,26.0
7294715,Cordia,Cordia superba,-7.836389,-35.0,Brazil,,2001.0,10.0,24.0
7294715,Cordia,Cordia superba,-9.7,-35.866667,Brazil,,2001.0,11.0,7.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,2001.0,11.0,16.0
7294715,Cordia,Cordia superba,-10.166667,-36.451853,Brazil,,2001.0,11.0,7.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,2000.0,2.0,26.0
7294715,Cordia,Cordia superba,-13.046944,-39.432222,Brazil,,2000.0,2.0,24.0
7294715,Cordia,Cordia superba,-14.144167,-46.640556,Brazil,,2000.0,3.0,25.0
7294715,Cordia,Cordia superba,-14.144166,-46.640555,Brazil,,2000.0,3.0,25.0
7294715,Cordia,Cordia superba,-13.636389,-46.775833,Brazil,,2000.0,7.0,14.0
7294715,Cordia,Cordia superba,-13.636388,-46.775833,Brazil,,2000.0,7.0,14.0
7294715,Cordia,Cordia superba,-14.602222,-39.274167,Brazil,,2000.0,9.0,22.0
7294715,Cordia,Cordia superba,-9.798611,-36.292222,Brazil,,2000.0,11.0,11.0
7294715,Cordia,Cordia superba,-9.783056,-36.357778,Brazil,,2000.0,11.0,11.0
7294715,Cordia,Cordia superba,-10.340586,-36.489506,Brazil,,2000.0,11.0,11.0
7294715,Cordia,Cordia superba,-10.308689,-36.6048,Brazil,,2000.0,11.0,11.0
7294715,Cordia,Cordia superba,-9.783056,-36.357778,Brazil,,2000.0,12.0,2.0
7294715,Cordia,Cordia superba,-9.762778,-36.419167,Brazil,,2000.0,12.0,2.0
7294715,Cordia,Cordia superba,-9.762778,-36.419167,Brazil,,2000.0,12.0,2.0
7294715,Cordia,Cordia superba,-10.308689,-36.6048,Brazil,,2000.0,12.0,2.0
7294715,Cordia,Cordia superba,-10.274383,-36.708797,Brazil,,2000.0,12.0,2.0
7294715,Cordia,Cordia superba,-10.274383,-36.708797,Brazil,,2000.0,12.0,2.0
7294715,Cordia,Cordia superba,-9.574722,-35.765278,Brazil,,1999.0,1.0,27.0
7294715,Cordia,Cordia superba,-9.963225,-36.281258,Brazil,,1999.0,1.0,27.0
7294715,Cordia,Cordia superba,-13.32,-41.798611,Brazil,,1999.0,1.0,8.0
7294715,Cordia,Cordia superba,-5.929167,-35.1875,Brazil,,1999.0,2.0,9.0
7294715,Cordia,Cordia superba,-5.929167,-35.1875,Brazil,,1999.0,2.0,9.0
7294715,Cordia,Cordia superba,-55.5,-35.275,Brazil,,1999.0,2.0,18.0
7294715,Cordia,Cordia superba,-55.5,-35.275,Brazil,,1999.0,2.0,18.0
7294715,Cordia,Cordia superba,-12.731389,-39.210278,Brazil,,1999.0,2.0,14.0
7294715,Cordia,Cordia superba,-13.220525,-39.350772,Brazil,,1999.0,2.0,14.0
7294715,Cordia,Cordia superba,-5.929167,-35.1875,Brazil,,1999.0,2.0,9.0
7294715,Cordia,Cordia superba,-36.41225,-36.41225,Brazil,,1999.0,5.0,14.0
7294715,Cordia,Cordia superba,-6.741861,-35.142056,Brazil,,1999.0,6.0,6.0
7294715,Cordia,Cordia superba,-8.2,-36.416667,Brazil,,1999.0,6.0,15.0
7294715,Cordia,Cordia superba,-13.502222,-42.230556,Brazil,,1999.0,8.0,29.0
7294715,Cordia,Cordia superba,-12.033333,-41.5,Brazil,,1999.0,8.0,30.0
7294715,Cordia,Cordia superba,-11.599444,-40.599444,Brazil,,1999.0,8.0,11.0
7294715,Cordia,Cordia superba,-13.839444,-42.384722,Brazil,,1999.0,8.0,29.0
7294715,Cordia,Cordia superba,-12.034167,-41.501111,Brazil,,1999.0,8.0,30.0
7294715,Cordia,Cordia superba,-13.839444,-42.384722,Brazil,,1999.0,8.0,29.0
7294715,Cordia,Cordia superba,-10.255,-36.370833,Brazil,,1999.0,9.0,10.0
7294715,Cordia,Cordia superba,-10.255,-36.370556,Brazil,,1999.0,9.0,15.0
7294715,Cordia,Cordia superba,-6.838889,-35.125833,Brazil,,1999.0,10.0,23.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1999.0,11.0,18.0
7294715,Cordia,Cordia superba,-9.7625,-37.2725,Brazil,,1999.0,11.0,4.0
7294715,Cordia,Cordia superba,-11.651944,-40.961667,Brazil,,1999.0,11.0,18.0
7294715,Cordia,Cordia superba,-10.273733,-37.457153,Brazil,,1999.0,11.0,4.0
7294715,Cordia,Cordia superba,-40.35,-107.333056,Brazil,,1999.0,12.0,20.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1998.0,5.0,13.0
7294715,Cordia,Cordia superba,-9.510556,-35.812222,Brazil,,1998.0,6.0,16.0
7294715,Cordia,Cordia superba,-9.851822,-36.356258,Brazil,,1998.0,6.0,16.0
7294715,Cordia,Cordia superba,-9.371944,-35.554722,Brazil,,1998.0,10.0,15.0
7294715,Cordia,Cordia superba,-9.622269,-35.930117,Brazil,,1998.0,10.0,15.0
7294715,Cordia,Cordia superba,-15.158056,-39.528611,Brazil,,1998.0,11.0,21.0
7294715,Cordia,Cordia superba,-8.2,-36.416667,Brazil,,1998.0,11.0,25.0
7294715,Cordia,Cordia superba,-8.4,-47.75,Brazil,,1998.0,11.0,18.0
7294715,Cordia,Cordia superba,-10.4,-47.1,Brazil,,1998.0,11.0,15.0
7294715,Cordia,Cordia superba,-11.033333,-47.466667,Brazil,,1998.0,11.0,16.0
7294715,Cordia,Cordia superba,-12.58,-39.02,Brazil,,1997.0,1.0,14.0
7294715,Cordia,Cordia superba,-11.9,-39.1,Brazil,,1997.0,1.0,15.0
7294715,Cordia,Cordia superba,-12.58,-39.02,Brazil,,1997.0,1.0,14.0
7294715,Cordia,Cordia superba,-11.9,-39.1,Brazil,,1997.0,1.0,15.0
7294715,Cordia,Cordia superba,-13.0,13.0,Brazil,,1997.0,2.0,8.0
7294715,Cordia,Cordia superba,-13.993056,-42.2075,Brazil,,1997.0,2.0,8.0
7294715,Cordia,Cordia superba,-13.993056,-42.2075,Brazil,,1997.0,2.0,8.0
7294715,Cordia,Cordia superba,-13.993056,-42.2075,Brazil,,1997.0,2.0,8.0
7294715,Cordia,Cordia superba,-11.620833,-40.996111,Brazil,,1997.0,3.0,1.0
7294715,Cordia,Cordia superba,-15.380833,-39.700278,Brazil,,1997.0,4.0,15.0
7294715,Cordia,Cordia superba,-16.366667,-39.566667,Brazil,,1997.0,4.0,28.0
7294715,Cordia,Cordia superba,-1.378056,-4.838889,Brazil,,1997.0,7.0,7.0
7294715,Cordia,Cordia superba,-13.808333,-48.391389,Brazil,,1997.0,7.0,7.0
7294715,Cordia,Cordia superba,-13.78583,-48.39139,Brazil,,1997.0,7.0,7.0
7294715,Cordia,Cordia superba,-13.808333,-48.391389,Brazil,,1997.0,7.0,7.0
7294715,Cordia,Cordia superba,-8.383333,-35.05,Brazil,,1997.0,10.0,21.0
7294715,Cordia,Cordia superba,-9.633333,-48.383333,Brazil,,1997.0,10.0,31.0
7294715,Cordia,Cordia superba,-15.15,-39.08,Brazil,,1996.0,1.0,24.0
7294715,Cordia,Cordia superba,-22.81,-45.19,Brazil,,1996.0,1.0,22.0
7294715,Cordia,Cordia superba,-15.15,-39.08,Brazil,,1996.0,1.0,24.0
7294715,Cordia,Cordia superba,-15.15,-39.083333,Brazil,,1996.0,1.0,24.0
7294715,Cordia,Cordia superba,-22.81,-45.19,Brazil,,1996.0,2.0,24.0
7294715,Cordia,Cordia superba,-11.2225,-37.5025,Brazil,,1996.0,3.0,29.0
7294715,Cordia,Cordia superba,-11.373333,-37.840556,Brazil,,1996.0,3.0,29.0
7294715,Cordia,Cordia superba,-11.373333,-37.840556,Brazil,,1996.0,3.0,29.0
7294715,Cordia,Cordia superba,-11.385556,-37.425833,Brazil,,1996.0,6.0,13.0
7294715,Cordia,Cordia superba,-39.15,-121.833056,Brazil,,1996.0,12.0,1.0
7294715,Cordia,Cordia superba,-7.95,-35.0,Brazil,,1995.0,3.0,6.0
7294715,Cordia,Cordia superba,-7.816667,-34.947778,Brazil,,1995.0,4.0,30.0
7294715,Cordia,Cordia superba,-4.824167,-34.947778,Brazil,,1995.0,4.0,29.0
7294715,Cordia,Cordia superba,-13.5975,-48.188056,Brazil,,1995.0,7.0,21.0
7294715,Cordia,Cordia superba,-48.3,-139.833056,Brazil,,1995.0,7.0,21.0
7294715,Cordia,Cordia superba,-13.983333,-48.3,Brazil,,1995.0,7.0,21.0
7294715,Cordia,Cordia superba,-13.5975,-48.188055,Brazil,,1995.0,7.0,21.0
7294715,Cordia,Cordia superba,-13.983333,-48.3,Brazil,,1995.0,7.0,21.0
7294715,Cordia,Cordia superba,-7.824167,-34.947778,Brazil,,1995.0,9.0,29.0
7294715,Cordia,Cordia superba,-1.588056,-4.841111,Brazil,,1995.0,10.0,5.0
7294715,Cordia,Cordia superba,-13.973333,-48.392778,Brazil,,1995.0,10.0,7.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1995.0,10.0,5.0
7294715,Cordia,Cordia superba,-15.88333,-48.41667,Brazil,,1995.0,10.0,5.0
7294715,Cordia,Cordia superba,-13.973333,-48.392777,Brazil,,1995.0,10.0,7.0
7294715,Cordia,Cordia superba,-9.614722,-35.739722,Brazil,,1995.0,12.0,13.0
7294715,Cordia,Cordia superba,-10.029592,-36.243942,Brazil,,1995.0,12.0,13.0
7294715,Cordia,Cordia superba,-13.5,-39.7,Brazil,,1994.0,1.0,16.0
7294715,Cordia,Cordia superba,-9.666111,-35.735278,Brazil,,1994.0,1.0,14.0
7294715,Cordia,Cordia superba,-10.116975,-36.231328,Brazil,,1994.0,1.0,14.0
7294715,Cordia,Cordia superba,-15.239167,-40.234722,Brazil,,1994.0,2.0,3.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1994.0,2.0,3.0
7294715,Cordia,Cordia superba,-18.260749,-39.803704,Brazil,,1994.0,2.0,19.0
7294715,Cordia,Cordia superba,-18.260833,-39.803611,Brazil,,1994.0,2.0,19.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1994.0,2.0,19.0
7294715,Cordia,Cordia superba,-13.161667,-41.415278,Brazil,,1994.0,2.0,25.0
7294715,Cordia,Cordia superba,-15.2392,-40.2347,Brazil,,1994.0,2.0,3.0
7294715,Cordia,Cordia superba,-15.239167,-40.234722,Brazil,,1994.0,2.0,3.0
7294715,Cordia,Cordia superba,-25.3619,-49.2619,Brazil,,1994.0,2.0,3.0
7294715,Cordia,Cordia superba,-13.271667,-41.698056,Brazil,,1994.0,2.0,25.0
7294715,Cordia,Cordia superba,-13.271667,-41.698055,Brazil,,1994.0,2.0,25.0
7294715,Cordia,Cordia superba,-15.15,-39.083333,Brazil,,1994.0,3.0,16.0
7294715,Cordia,Cordia superba,-21.1325,-48.552778,Brazil,,1994.0,4.0,15.0
7294715,Cordia,Cordia superba,-21.223611,-48.924444,Brazil,,1994.0,4.0,15.0
7294715,Cordia,Cordia superba,-14.983333,-39.266667,Brazil,,1994.0,5.0,20.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1994.0,9.0,28.0
7294715,Cordia,Cordia superba,-11.0,-42.0,Brazil,,1994.0,9.0,17.0
7294715,Cordia,Cordia superba,-21.73,-46.97,Brazil,,1994.0,11.0,11.0
7294715,Cordia,Cordia superba,-23.54,-46.63,Brazil,,1994.0,12.0,14.0
7294715,Cordia,Cordia superba,-5.795,-35.209444,Brazil,,1994.0,12.0,10.0
7294715,Cordia,Cordia superba,-11.3,-37.5,Brazil,,1993.0,1.0,23.0
7294715,Cordia,Cordia superba,-11.3,-37.5,Brazil,,1993.0,1.0,23.0
7294715,Cordia,Cordia superba,-11.3,-37.5,Brazil,,1993.0,1.0,23.0
7294715,Cordia,Cordia superba,-11.18,-37.3,Brazil,,1993.0,1.0,23.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1993.0,1.0,22.0
7294715,Cordia,Cordia superba,-11.3,-37.5,Brazil,,1993.0,1.0,23.0
7294715,Cordia,Cordia superba,-11.3,-37.5,Brazil,,1993.0,1.0,23.0
7294715,Cordia,Cordia superba,-10.941111,-40.418889,Brazil,,1993.0,2.0,22.0
7294715,Cordia,Cordia superba,-18.3,-39.72,Brazil,,1993.0,2.0,8.0
7294715,Cordia,Cordia superba,-10.9447166,-40.4188774,Brazil,,1993.0,2.0,22.0
7294715,Cordia,Cordia superba,-16.583889,-39.782778,Brazil,,1993.0,2.0,8.0
7294715,Cordia,Cordia superba,-18.3,-39.72,Brazil,,1993.0,2.0,8.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1993.0,3.0,24.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1993.0,3.0,24.0
7294715,Cordia,Cordia superba,-12.733333,-39.516667,Brazil,,1993.0,3.0,12.0
7294715,Cordia,Cordia superba,-22.7,-47.633333,Brazil,,1993.0,3.0,24.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1993.0,5.0,10.0
7294715,Cordia,Cordia superba,-15.1,-39.0,Brazil,,1993.0,5.0,10.0
7294715,Cordia,Cordia superba,-23.3671769,-46.4336972,Brazil,,1992.0,1.0,1.0
7294715,Cordia,Cordia superba,-9.666111,-35.735278,Brazil,,1992.0,1.0,2.0
7294715,Cordia,Cordia superba,-9.574722,-35.765278,Brazil,,1992.0,1.0,2.0
7294715,Cordia,Cordia superba,-10.116975,-36.231328,Brazil,,1992.0,1.0,2.0
7294715,Cordia,Cordia superba,-9.963225,-36.281258,Brazil,,1992.0,1.0,2.0
7294715,Cordia,Cordia superba,-22.372222,-46.942222,Brazil,,1992.0,3.0,6.0
7294715,Cordia,Cordia superba,-1.411111,-4.826111,Brazil,,1992.0,4.0,14.0
7294715,Cordia,Cordia superba,-14.116667,-48.266667,Brazil,,1992.0,4.0,14.0
7294715,Cordia,Cordia superba,-14.116667,-48.266667,Brazil,,1992.0,4.0,14.0
7294715,Cordia,Cordia superba,-14.11667,-48.26667,Brazil,,1992.0,4.0,14.0
7294715,Cordia,Cordia superba,-14.116667,-48.266667,Brazil,,1992.0,4.0,14.0
7294715,Cordia,Cordia superba,-14.116667,-48.266667,Brazil,,1992.0,4.0,14.0
7294715,Cordia,Cordia superba,-14.116667,-48.266667,Brazil,,1992.0,4.0,14.0
7294715,Cordia,Cordia superba,-1.401111,-48.3,Brazil,,1992.0,6.0,8.0
7294715,Cordia,Cordia superba,-48.3,-140.166111,Brazil,,1992.0,6.0,8.0
7294715,Cordia,Cordia superba,-14.01667,-48.3,Brazil,,1992.0,6.0,8.0
7294715,Cordia,Cordia superba,-12.533333,-39.083333,Brazil,,1992.0,9.0,20.0
7294715,Cordia,Cordia superba,-22.9,-47.06,Brazil,,1992.0,11.0,11.0
7294715,Cordia,Cordia superba,-22.863721,-47.086761,Brazil,,1992.0,11.0,11.0
7294715,Cordia,Cordia superba,-13.3,-41.8,Brazil,,1992.0,12.0,26.0
7294715,Cordia,Cordia superba,-13.358611,-39.815,Brazil,,1991.0,1.0,18.0
7294715,Cordia,Cordia superba,-9.455278,-40.823333,Brazil,,1991.0,1.0,16.0
7294715,Cordia,Cordia superba,-13.358611,-39.815,Brazil,,1991.0,1.0,13.0
7294715,Cordia,Cordia superba,-13.358611,-39.815,Brazil,,1991.0,1.0,18.0
7294715,Cordia,Cordia superba,-15.7470271,-43.0282495,Brazil,,1991.0,2.0,17.0
7294715,Cordia,Cordia superba,-15.7333,-43.0333,Brazil,130000.0,1991.0,2.0,17.0
7294715,Cordia,Cordia superba,-15.743333,-43.028056,Brazil,,1991.0,2.0,17.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1991.0,2.0,17.0
7294715,Cordia,Cordia superba,-15.166667,-39.583333,Brazil,,1991.0,2.0,5.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,1991.0,4.0,14.0
7294715,Cordia,Cordia superba,-12.287222,-40.491667,Brazil,,1991.0,4.0,18.0
7294715,Cordia,Cordia superba,-12.487053,-40.821058,Brazil,,1991.0,4.0,18.0
7294715,Cordia,Cordia superba,-14.416667,-39.016667,Brazil,,1991.0,7.0,1.0
